100;400;900;1600;2500;3600;4900;6400;8100;10000;12100;14400;
0,00135553;2,96054e-05;5,96056e-05;9,55268e-05;0,000141316;0,000191054;0,000268817;0,000352502;0,00040816;0,000525792;0,000712109;0,000766583;
0,0011483;5,17108e-05;6,00003e-05;0,000101448;0,000137764;0,000199343;0,000246712;0,000319738;0,000397107;0,000504871;0,000627635;0,00070974;
